49,58
33,66
43,38
63,63
37,49
1,37
42,41
51,61
52,39
27,55
53,51
59,41
39,52
62,67
37,69
40,63
37,59
27,53
69,70
2,19
37,57
3,10
57,64
1,34
43,50
35,57
26,63
68,67
2,27
17,9
63,55
64,61
19,19
42,47
65,68
5,43
3,54
5,35
31,47
33,47
67,69
60,69
56,69
11,9
35,47
23,17
52,49
17,13
66,35
47,47
13,12
51,45
51,51
57,67
65,69
50,67
43,61
5,28
53,45
39,61
16,15
58,51
25,15
57,24
36,49
17,1
26,55
2,25
7,37
27,67
13,20
62,69
44,35
5,16
36,41
64,53
31,63
39,30
33,58
57,47
27,37
68,61
23,22
11,16
60,55
31,42
21,28
9,3
39,35
1,44
70,59
58,41
51,46
29,62
51,35
31,48
46,45
69,31
45,63
67,54
39,69
5,55
61,64
29,47
23,61
61,60
33,59
27,69
47,64
64,55
13,6
44,37
39,43
39,47
7,15
31,53
9,7
3,45
6,13
5,5
1,43
52,45
51,47
15,5
39,44
15,3
5,29
25,52
51,53
7,55
23,10
3,15
42,61
30,57
3,12
19,0
17,18
3,48
43,45
57,63
43,59
5,8
30,61
30,55
9,57
43,41
4,17
17,32
4,25
21,19
61,47
20,3
35,59
27,43
3,41
5,59
3,33
27,63
53,53
19,6
1,55
69,51
33,43
56,53
22,5
31,51
1,13
61,44
53,49
33,48
31,55
55,45
3,19
9,59
44,31
59,69
54,61
3,25
18,13
45,39
1,41
45,69
1,24
59,55
1,7
7,7
49,46
22,15
3,57
65,55
11,17
45,55
35,55
31,49
41,41
11,13
5,36
69,54
18,23
10,25
1,36
47,53
44,51
29,23
31,65
43,49
15,6
15,22
33,46
39,38
13,14
69,67
64,57
49,50
13,15
41,50
69,65
21,7
3,43
65,62
9,5
1,25
13,18
29,45
4,27
5,2
34,41
7,17
17,20
53,47
31,50
69,63
37,50
43,66
62,53
7,11
23,9
51,66
5,17
33,63
39,68
1,11
68,65
49,65
3,8
3,11
39,60
3,50
11,29
60,67
42,65
61,59
39,51
27,45
28,25
7,58
63,68
31,64
23,1
25,53
19,22
13,8
57,61
1,3
59,63
1,22
37,47
48,47
1,8
3,2
23,27
13,13
24,57
33,65
12,23
41,49
66,61
40,39
31,52
37,53
53,55
9,1
42,35
7,9
55,49
41,35
3,1
39,67
7,48
41,59
38,63
53,65
33,55
57,69
7,13
24,15
0,11
35,39
21,20
65,46
36,45
10,7
24,25
57,55
21,15
49,70
21,11
33,9
48,61
45,43
50,41
14,3
63,42
35,51
13,5
61,48
7,30
15,21
52,53
8,57
53,67
1,2
37,37
53,69
23,13
34,53
10,27
19,11
39,57
59,45
37,41
34,55
61,58
33,40
35,49
57,56
4,59
69,60
9,31
7,24
6,27
11,10
57,51
18,7
19,17
41,60
3,6
25,63
0,13
6,5
29,12
65,45
65,29
67,55
34,51
51,50
10,59
14,15
43,69
39,65
59,50
63,46
63,50
7,6
43,54
44,41
23,19
17,3
14,11
60,57
43,51
1,40
5,7
41,61
48,67
0,49
59,65
24,17
49,39
3,23
5,30
57,57
47,68
16,1
35,65
39,64
35,68
63,45
58,33
37,61
13,3
8,55
66,57
33,60
3,35
16,7
26,59
49,47
66,39
32,43
36,53
21,21
65,52
15,23
1,23
24,53
27,57
61,43
57,58
18,11
54,69
36,43
49,67
5,56
15,13
45,52
68,49
55,50
16,23
15,20
3,40
23,7
15,17
3,37
13,19
63,59
23,26
1,30
46,41
21,23
65,47
11,31
5,23
36,37
17,5
49,53
28,49
15,15
47,65
47,45
51,59
1,27
67,67
5,10
65,59
12,19
7,25
19,15
43,57
58,63
67,53
41,37
53,54
29,58
39,50
65,48
5,33
5,26
21,4
1,6
66,49
9,54
40,67
16,9
27,51
48,49
42,57
28,41
5,52
63,67
56,41
13,23
17,23
8,3
17,28
69,53
69,47
3,47
8,1
19,21
32,45
27,39
40,61
1,28
48,41
25,35
11,30
4,55
46,53
11,22
66,45
65,50
13,17
11,19
7,19
21,13
11,2
25,27
17,2
46,67
61,28
53,39
38,69
21,33
50,47
20,19
